ID;species;basisOfRecord;Latitude;Longitude
61605;Dicranella howei Renauld & Cardot ;HUMAN_OBSERVATION;38.52916667;-0.104166667
61615;Gymnostomum viridulum Brid.;HUMAN_OBSERVATION;38.52916667;-0.104166667
61623;Trichostomum brachydontium Bruch;HUMAN_OBSERVATION;38.52916667;-0.104166667
61619;Weissia controversa Hedw.;HUMAN_OBSERVATION;38.52916667;-0.104166667
61253;Orthotrichum anomalum Hedw. ;PRESERVED_SPECIMEN;38.86;0.06
61218;Aloina aloides (Koch ex Schultz) Kindb.;PRESERVED_SPECIMEN;38.86;0.06
61233;Barbula unguiculata Hedw. ;PRESERVED_SPECIMEN;38.86;0.06
61224;Didymodon luridus Hornsch.;PRESERVED_SPECIMEN;38.86;0.06
61241;Gymnostomum viridulum Brid.;PRESERVED_SPECIMEN;38.86;0.06
61238;Aschisma cuynetii (Bizot & R.B.Pierrot) J.Guerra & M.J.Cano;PRESERVED_SPECIMEN;38.86;0.06
61223;Tortella squarrosa (Brid.) Limpr.;PRESERVED_SPECIMEN;38.86;0.06
61235;Tortula muralis Hedw.;PRESERVED_SPECIMEN;38.86;0.06
17016;Aloina aloides (Koch ex Schultz) Kindb.;PRESERVED_SPECIMEN;38.6375;0.070833333
17354;Aloina rigida (Hedw.) Limpr.;PRESERVED_SPECIMEN;38.6375;0.070833333
17463;Barbula unguiculata Hedw. ;PRESERVED_SPECIMEN;38.6375;0.070833333
18634;Crossidium crassinervium (De Not.) Jur.;PRESERVED_SPECIMEN;38.6375;0.070833333
18993;Crossidium crassinervium (De Not.) Jur.;PRESERVED_SPECIMEN;38.6375;0.070833333
19245;Dicranella howei Renauld & Cardot ;PRESERVED_SPECIMEN;38.6375;0.070833333
19248;Dicranella howei Renauld & Cardot ;PRESERVED_SPECIMEN;38.6375;0.070833333
19246;Didymodon fallax (Hedw.) R.H.Zander ;PRESERVED_SPECIMEN;38.6375;0.070833333
19247;Didymodon fallax (Hedw.) R.H.Zander ;PRESERVED_SPECIMEN;38.6375;0.070833333
19795;Didymodon luridus Hornsch.;PRESERVED_SPECIMEN;38.6375;0.070833333
19796;Didymodon luridus Hornsch.;PRESERVED_SPECIMEN;38.6375;0.070833333
19978;Didymodon sicculus M.J.Cano Ros García Zamora & J.Guerra ;PRESERVED_SPECIMEN;38.6375;0.070833333
74584;Didymodon sicculus M.J.Cano Ros García Zamora & J.Guerra ;PRESERVED_SPECIMEN;38.6375;0.070833333
62087;Aloina aloides (Koch ex Schultz) Kindb.;UNKNOWN;38.6375;0.070833333
62374;Barbula unguiculata Hedw. ;UNKNOWN;38.6375;0.070833333
63448;Bryum dichotomum Hedw.;UNKNOWN;38.6375;0.070833333
63173;Bryum radiculosum Brid.;UNKNOWN;38.6375;0.070833333
62188;Crossidium crassinervium (De Not.) Jur.;UNKNOWN;38.6375;0.070833333
61923;Dicranella howei Renauld & Cardot ;UNKNOWN;38.6375;0.070833333
62498;Didymodon fallax (Hedw.) R.H.Zander ;UNKNOWN;38.6375;0.070833333
62525;Didymodon luridus Hornsch.;UNKNOWN;38.6375;0.070833333
62561;Didymodon luridus Hornsch.;UNKNOWN;38.6375;0.070833333
62590;Didymodon sicculus M.J.Cano Ros García Zamora & J.Guerra ;UNKNOWN;38.6375;0.070833333
62642;Didymodon vinealis (Brid.) R.H.Zander ;UNKNOWN;38.6375;0.070833333
61864;Fissidens bryoides Hedw. ;UNKNOWN;38.6375;0.070833333
62704;Gymnostomum viridulum Brid.;UNKNOWN;38.6375;0.070833333
62388;Pseudocrossidium hornschuchianum (Schultz) R.H.Zander;UNKNOWN;38.6375;0.070833333
63385;Rhynchostegiella tenella (Dicks.) Limpr.;UNKNOWN;38.6375;0.070833333
63320;Rhynchostegium megapolitanum (Blandow ex F.Weber & D.Mohr) Schimp.;UNKNOWN;38.6375;0.070833333
63236;Scorpiurium circinatum (Bruch) M.Fleisch. & Loeske ;UNKNOWN;38.6375;0.070833333
62959;Tortella flavovirens (Bruch) Broth.;UNKNOWN;38.6375;0.070833333
63012;Tortella nitida (Lindb.) Broth.;UNKNOWN;38.6375;0.070833333
62028;Tortula muralis Hedw.;UNKNOWN;38.6375;0.070833333
61996;Tortula vahliana (Schultz) Mont.;UNKNOWN;38.6375;0.070833333
62788;Trichostomum brachydontium Bruch;UNKNOWN;38.6375;0.070833333
62854;Trichostomum crispulum Bruch;UNKNOWN;38.6375;0.070833333
61026;Barbula unguiculata Hedw. ;PRESERVED_SPECIMEN;38.81;0.19
61065;Crossidium aberrans Holz. & E.B.Bartram ;PRESERVED_SPECIMEN;38.81;0.19
61033;Didymodon acutus (Brid.) K.Saito;PRESERVED_SPECIMEN;38.81;0.19
61055;Fissidens viridulus (Sw. ex anon.) Wahlenb.;PRESERVED_SPECIMEN;38.81;0.19
61076;Pseudocrossidium hornschuchianum (Schultz) R.H.Zander;PRESERVED_SPECIMEN;38.81;0.19
61038;Ptychostomum torquescens (Bruch & Schimp.) Ros & Mazimpaka;PRESERVED_SPECIMEN;38.81;0.19
61101;Tortella flavovirens (Bruch) Broth.;PRESERVED_SPECIMEN;38.81;0.19
61094;Tortula atrovirens (Sm.) Lindb.;PRESERVED_SPECIMEN;38.81;0.19
61071;Tortula muralis Hedw.;PRESERVED_SPECIMEN;38.81;0.19
61077;Bryum dichotomum Hedw.;PRESERVED_SPECIMEN;38.76;0.22
61280;Bryum gemmiferum R.Wilczek & Demaret;PRESERVED_SPECIMEN;40.21;0.26
61330;Bryum radiculosum Brid.;PRESERVED_SPECIMEN;40.21;0.26
61302;Microbryum starckeanum (Hedw.) R.H.Zander;PRESERVED_SPECIMEN;40.21;0.26
61311;Aloina ambigua (Bruch & Schimp.) Limpr.;PRESERVED_SPECIMEN;40.21;0.26
61320;Bryum radiculosum Brid.;PRESERVED_SPECIMEN;40.35;0.39
61335;Grimmia orbicularis Bruch ex Wilson;PRESERVED_SPECIMEN;40.35;0.39
61322;Gymnostomum viridulum Brid.;PRESERVED_SPECIMEN;40.35;0.39
61324;Trichostomum brachydontium Bruch;PRESERVED_SPECIMEN;40.35;0.39
61307;Trichostomum crispulum Bruch;PRESERVED_SPECIMEN;40.35;0.39
61351;Weissia controversa Hedw.;PRESERVED_SPECIMEN;40.35;0.39
32434;Ptychostomum torquescens (Bruch & Schimp.) Ros & Mazimpaka;HUMAN_OBSERVATION;40.55416667;0.629166667
35036;Didymodon fallax (Hedw.) R.H.Zander ;HUMAN_OBSERVATION;41.18;1.56
41856;Leptophascum leptophyllum (Müll.Hal.) J.Guerra & M.J.Cano;HUMAN_OBSERVATION;41.18;1.56
35074;Didymodon fallax (Hedw.) R.H.Zander ;HUMAN_OBSERVATION;41.18;1.56
33359;Campylopus pilifer Brid.;HUMAN_OBSERVATION;41.22083333;1.770833333
28728;Acaulon triquetrum (Spruce) Müll.Hal.;HUMAN_OBSERVATION;41.22083333;1.770833333
42859;Microbryum rectum (With.) R.H.Zander;HUMAN_OBSERVATION;41.22083333;1.770833333
49796;Rhynchostegiella curviseta (Brid.) Limpr.;HUMAN_OBSERVATION;41.22083333;1.770833333
52404;Tortella inflexa (Bruch) Broth. ;HUMAN_OBSERVATION;41.22083333;1.770833333
37708;Ephemerum crassinervium subsp. sessile (Bruch) Holyoak;HUMAN_OBSERVATION;41.22083333;1.770833333
34586;Crossidium squamiferum (Viv.) Jur.;HUMAN_OBSERVATION;41.22083333;1.770833333
39316;Funaria hygrometrica Hedw.;HUMAN_OBSERVATION;41.22083333;1.770833333
38663;Fontinalis hypnoides C. Hartm.;HUMAN_OBSERVATION;41.27;2.04
32799;Bryum dichotomum Hedw.;HUMAN_OBSERVATION;41.27;2.04
38456;Fissidens taxifolius Hedw. ;HUMAN_OBSERVATION;41.27;2.04
38495;Fissidens taxifolius Hedw. ;HUMAN_OBSERVATION;41.27;2.04
38501;Fissidens taxifolius Hedw. ;HUMAN_OBSERVATION;41.27;2.04
38910;Funaria hygrometrica Hedw.;HUMAN_OBSERVATION;41.27;2.04
38935;Funaria hygrometrica Hedw.;HUMAN_OBSERVATION;41.27;2.04
42067;Microbryum floerkeanum (F.Weber & D.Mohr) Schimp.;HUMAN_OBSERVATION;41.27;2.04
32717;Bryum dichotomum Hedw.;HUMAN_OBSERVATION;41.27;2.04
33172;Ptychostomum torquescens (Bruch & Schimp.) Ros & Mazimpaka;HUMAN_OBSERVATION;41.27;2.04
28747;Acaulon triquetrum (Spruce) Müll.Hal.;HUMAN_OBSERVATION;41.27;2.04
28753;Acaulon triquetrum (Spruce) Müll.Hal.;HUMAN_OBSERVATION;41.27;2.04
28351;Aloina ambigua (Bruch & Schimp.) Limpr.;HUMAN_OBSERVATION;41.27;2.04
33106;Ptychostomum torquescens (Bruch & Schimp.) Ros & Mazimpaka;HUMAN_OBSERVATION;41.27;2.04
39311;Funaria hygrometrica Hedw.;HUMAN_OBSERVATION;41.27;2.04
42030;Microbryum davallianum (Sm.) R.H.Zander ;HUMAN_OBSERVATION;41.27;2.04
42069;Microbryum floerkeanum (F.Weber & D.Mohr) Schimp.;HUMAN_OBSERVATION;41.27;2.04
43054;Microbryum starckeanum (Hedw.) R.H.Zander;HUMAN_OBSERVATION;41.27;2.04
48211;Pterygoneurum ovatum (Hedw.) Dixon;HUMAN_OBSERVATION;41.27;2.04
49112;Pterygoneurum ovatum (Hedw.) Dixon;HUMAN_OBSERVATION;41.27;2.04
53760;Tortella flavovirens (Bruch) Broth.;HUMAN_OBSERVATION;41.27;2.04
39112;Funaria hygrometrica Hedw.;HUMAN_OBSERVATION;41.4625;2.270833333
40847;Hypnum cupressiforme Hedw.;HUMAN_OBSERVATION;41.4625;2.270833333
45582;Plagiomnium elatum (Bruch & Schimp.) T.J.Kop. ;HUMAN_OBSERVATION;41.4625;2.270833333
46039;Plagiomnium undulatum (Hedw.) T.J.Kop. ;HUMAN_OBSERVATION;41.4625;2.270833333
48989;Pseudoscleropodium purum (Hedw.) M.Fleisch. ;HUMAN_OBSERVATION;41.4625;2.270833333
54060;Tortula muralis Hedw.;HUMAN_OBSERVATION;41.4625;2.270833333
55115;Tortula subulata Hedw.;HUMAN_OBSERVATION;41.4625;2.270833333
54609;Weissia controversa Hedw.;HUMAN_OBSERVATION;41.4625;2.270833333
78331;Barbula bolleana (Müll. Hal.) Broth.;PRESERVED_SPECIMEN;39.58447273;2.349670474
35739;Didymodon luridus Hornsch.;HUMAN_OBSERVATION;41.55416667;2.495833333
44754;Plagiomnium undulatum (Hedw.) T.J.Kop. ;HUMAN_OBSERVATION;41.55416667;2.495833333
37948;Epipterygium tozeri (Grev.) Lindb.;HUMAN_OBSERVATION;41.55416667;2.495833333
39909;Homalia lusitanica Schimp. ;HUMAN_OBSERVATION;41.55416667;2.495833333
46045;Plagiomnium undulatum (Hedw.) T.J.Kop. ;HUMAN_OBSERVATION;41.55416667;2.495833333
40300;Hypnum cupressiforme Hedw.;HUMAN_OBSERVATION;41.55416667;2.495833333
47464;Pseudoscleropodium purum (Hedw.) M.Fleisch. ;HUMAN_OBSERVATION;41.55416667;2.495833333
30796;Bartramia aprica Müll. Hall.;HUMAN_OBSERVATION;41.55416667;2.495833333
51724;Thamnobryum alopecurum (Hedw.) Gangulee;HUMAN_OBSERVATION;41.55416667;2.495833333
46415;Rhynchostegium riparioides (Hedw.) Cardot;HUMAN_OBSERVATION;41.55416667;2.495833333
30779;Brachythecium rutabulum (Hedw.) Schimp. ;HUMAN_OBSERVATION;41.55416667;2.495833333
39115;Funaria hygrometrica Hedw.;HUMAN_OBSERVATION;41.55416667;2.495833333
37940;Epipterygium tozeri (Grev.) Lindb.;HUMAN_OBSERVATION;41.55416667;2.495833333
38833;Homalia lusitanica Schimp. ;HUMAN_OBSERVATION;41.55416667;2.495833333
38843;Homalia lusitanica Schimp. ;HUMAN_OBSERVATION;41.55416667;2.495833333
76929;Fissidens taxifolius Hedw. ;PRESERVED_SPECIMEN;39.68725234;2.51404544
77667;Rhynchostegium riparioides (Hedw.) Cardot;PRESERVED_SPECIMEN;39.68725234;2.51404544
77197;Didymodon tophaceus (Brid.) Lisa;PRESERVED_SPECIMEN;39.68725234;2.51404544
76889;Eucladium verticillatum (With.) Bruch & Schimp.;PRESERVED_SPECIMEN;39.68725234;2.51404544
77188;Fissidens dubius P.Beauv. ;PRESERVED_SPECIMEN;39.68725234;2.51404544
77659;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;39.68725234;2.51404544
77697;Kindbergia praelonga (Hedw.) Ochyra;PRESERVED_SPECIMEN;39.68725234;2.51404544
77640;Rhynchostegium riparioides (Hedw.) Cardot;PRESERVED_SPECIMEN;39.68725234;2.51404544
77652;Rhynchostegium riparioides (Hedw.) Cardot;PRESERVED_SPECIMEN;39.68725234;2.51404544
77093;Didymodon tophaceus (Brid.) Lisa;PRESERVED_SPECIMEN;39.68725234;2.51404544
77008;Fontinalis hypnoides C. Hartm.;PRESERVED_SPECIMEN;39.68725234;2.51404544
77189;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;39.68725234;2.51404544
77618;Kindbergia praelonga (Hedw.) Ochyra;PRESERVED_SPECIMEN;39.68725234;2.51404544
77676;Oxyrrhynchium hians (Hedw.) Loeske;PRESERVED_SPECIMEN;39.68725234;2.51404544
77617;Weissia condensa (Voit) Lindb.;PRESERVED_SPECIMEN;39.68725234;2.51404544
66759;Bryum dichotomum Hedw.;PRESERVED_SPECIMEN;41.56984859;2.52733996
76861;Weissia longifolia Mitt.;PRESERVED_SPECIMEN;39.52917417;2.588662669
77035;Aloina aloides (Koch ex Schultz) Kindb.;PRESERVED_SPECIMEN;39.52917417;2.588662669
76994;Barbula unguiculata Hedw. ;PRESERVED_SPECIMEN;39.52917417;2.588662669
77051;Barbula unguiculata Hedw. ;PRESERVED_SPECIMEN;39.52917417;2.588662669
76873;Dicranella varia (Hedw.) Schimp.;PRESERVED_SPECIMEN;39.52917417;2.588662669
76963;Didymodon fallax (Hedw.) R.H.Zander ;PRESERVED_SPECIMEN;39.52917417;2.588662669
77069;Didymodon acutus (Brid.) K.Saito;PRESERVED_SPECIMEN;39.52917417;2.588662669
76987;Bryum dichotomum Hedw.;PRESERVED_SPECIMEN;39.52917417;2.588662669
77003;Entosthodon pulchellus (H.Philib.) Brugués;PRESERVED_SPECIMEN;39.52917417;2.588662669
77138;Aloina aloides (Koch ex Schultz) Kindb.;PRESERVED_SPECIMEN;39.52917417;2.588662669
77573;Weissia squarrosa (Nees & Hornsch.) Müll.Hal.;PRESERVED_SPECIMEN;39.52917417;2.588662669
64001;Pseudoscleropodium purum (Hedw.) M.Fleisch. ;PRESERVED_SPECIMEN;41.62083333;2.6875
77263;Grimmia laevigata (Brid.) Brid.;PRESERVED_SPECIMEN;39.79650863;2.691528222
65997;Cheilothela chloropus (Brid.) Broth.;PRESERVED_SPECIMEN;39.84;2.77
16910;Aloina rigida (Hedw.) Limpr.;PRESERVED_SPECIMEN;39.37083333;2.7875
16909;Barbula convoluta Hedw.;PRESERVED_SPECIMEN;39.37083333;2.7875
17783;Bryum dichotomum Hedw.;PRESERVED_SPECIMEN;39.37083333;2.7875
18541;Crossidium laevipilum Thér. & Trab.;PRESERVED_SPECIMEN;39.37083333;2.7875
19172;Didymodon acutus (Brid.) K.Saito;PRESERVED_SPECIMEN;39.37083333;2.7875
19175;Didymodon fallax (Hedw.) R.H.Zander ;PRESERVED_SPECIMEN;39.37083333;2.7875
19714;Didymodon sicculus M.J.Cano Ros García Zamora & J.Guerra ;PRESERVED_SPECIMEN;39.37083333;2.7875
76878;Aloina aloides (Koch ex Schultz) Kindb.;PRESERVED_SPECIMEN;39.36248774;2.788513195
77139;Crossidium crassinervium (De Not.) Jur.;PRESERVED_SPECIMEN;39.36248774;2.788513195
76862;Didymodon acutus (Brid.) K.Saito;PRESERVED_SPECIMEN;39.36248774;2.788513195
76875;Pseudocrossidium hornschuchianum (Schultz) R.H.Zander;PRESERVED_SPECIMEN;39.36248774;2.788513195
76858;Didymodon acutus (Brid.) K.Saito;PRESERVED_SPECIMEN;39.36248774;2.788513195
74055;Microbryum davallianum (Sm.) R.H.Zander ;PRESERVED_SPECIMEN;39.36431881;2.796325674
73983;Pottiopsis caespitosa (Bruch ex Brid.) Blockeel & A.J.E. Sm.;PRESERVED_SPECIMEN;39.36431881;2.796325674
74006;Antitrichia californica Sull. ;PRESERVED_SPECIMEN;39.36431881;2.796325674
74036;Plasteurhynchium meridionale (Schimp.) M.Fleisch.;PRESERVED_SPECIMEN;39.36431881;2.796325674
73984;Scleropodium touretii (Brid.) L.F.Koch ;PRESERVED_SPECIMEN;39.36431881;2.796325674
73979;Crossidium squamiferum (Viv.) Jur. var. squamiferum;PRESERVED_SPECIMEN;39.36431881;2.796325674
16499;Trichostomum crispulum Bruch;PRESERVED_SPECIMEN;39.12916667;2.920833333
16500;Trichostomum crispulum Bruch;PRESERVED_SPECIMEN;39.12916667;2.920833333
16501;Scorpiurium circinatum (Bruch) M.Fleisch. & Loeske ;PRESERVED_SPECIMEN;39.12916667;2.920833333
16010;Rhynchostegiella tenella (Dicks.) Limpr.;PRESERVED_SPECIMEN;39.12916667;2.920833333
16502;Tortella nitida (Lindb.) Broth.;PRESERVED_SPECIMEN;39.12916667;2.920833333
68195;Hypnum jutlandicum Holmen & E.Warncke;PRESERVED_SPECIMEN;41.78042564;3.02869534
71048;Hypnum jutlandicum Holmen & E.Warncke;PRESERVED_SPECIMEN;41.78042564;3.02869534
68175;Hypnum jutlandicum Holmen & E.Warncke;PRESERVED_SPECIMEN;41.78042564;3.02869534
74513;Hypnum jutlandicum Holmen & E.Warncke;PRESERVED_SPECIMEN;41.78042564;3.02869534
77321;Didymodon luridus Hornsch.;PRESERVED_SPECIMEN;39.83691531;3.13377389
73735;Tortella squarrosa (Brid.) Limpr.;PRESERVED_SPECIMEN;39.83691531;3.13377389
73736;Scorpiurium circinatum (Bruch) M.Fleisch. & Loeske ;PRESERVED_SPECIMEN;39.83691531;3.13377389
77473;Plasteurhynchium meridionale (Schimp.) M.Fleisch.;PRESERVED_SPECIMEN;39.83691531;3.13377389
65426;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;42.4125;3.1625
65415;Tortella squarrosa (Brid.) Limpr.;PRESERVED_SPECIMEN;42.4125;3.1625
27707;Acaulon fontiquerianum Casas & Sérgio;HUMAN_OBSERVATION;42.1125;3.170833333
65254;Entosthodon attenuatus (Dicks.) Bryhn;PRESERVED_SPECIMEN;42.24583333;3.1875
65326;Trichostomum brachydontium Bruch;PRESERVED_SPECIMEN;42.24583333;3.1875
37102;Entosthodon convexus (Spruce) Brugués;HUMAN_OBSERVATION;42.2375;3.220833333
35742;Didymodon luridus Hornsch.;HUMAN_OBSERVATION;42.2375;3.220833333
29483;Aschisma cuynetii (Bizot & R.B.Pierrot) J.Guerra & M.J.Cano;HUMAN_OBSERVATION;42.2375;3.220833333
29510;Aschisma cuynetii (Bizot & R.B.Pierrot) J.Guerra & M.J.Cano;HUMAN_OBSERVATION;42.2375;3.220833333
29519;Aschisma cuynetii (Bizot & R.B.Pierrot) J.Guerra & M.J.Cano;HUMAN_OBSERVATION;42.2375;3.220833333
29547;Aschisma cuynetii (Bizot & R.B.Pierrot) J.Guerra & M.J.Cano;HUMAN_OBSERVATION;42.2375;3.220833333
28431;Aloina aloides (Koch ex Schultz) Kindb.;HUMAN_OBSERVATION;42.2375;3.220833333
29499;Aschisma carniolicum (F.Weber & D.Mohr) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
29508;Aschisma carniolicum (F.Weber & D.Mohr) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
29513;Aschisma carniolicum (F.Weber & D.Mohr) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
29517;Aschisma carniolicum (F.Weber & D.Mohr) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
29521;Aschisma carniolicum (F.Weber & D.Mohr) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
29532;Aschisma carniolicum (F.Weber & D.Mohr) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
28347;Aloina ambigua (Bruch & Schimp.) Limpr.;HUMAN_OBSERVATION;42.2375;3.220833333
32015;Bryum gemmilucens R.Wilczek & Demaret;HUMAN_OBSERVATION;42.2375;3.220833333
35703;Didymodon luridus Hornsch.;HUMAN_OBSERVATION;42.2375;3.220833333
35748;Didymodon luridus Hornsch.;HUMAN_OBSERVATION;42.2375;3.220833333
36664;Didymodon vinealis (Brid.) R.H.Zander ;HUMAN_OBSERVATION;42.2375;3.220833333
36751;Didymodon vinealis (Brid.) R.H.Zander ;HUMAN_OBSERVATION;42.2375;3.220833333
37327;Grimmia laevigata (Brid.) Brid.;HUMAN_OBSERVATION;42.2375;3.220833333
39651;Grimmia pulvinata (Hedw.) Sm.;HUMAN_OBSERVATION;42.2375;3.220833333
42915;Microbryum starckeanum (Hedw.) R.H.Zander;HUMAN_OBSERVATION;42.2375;3.220833333
42932;Microbryum starckeanum (Hedw.) R.H.Zander;HUMAN_OBSERVATION;42.2375;3.220833333
43753;Tortula acaulon (With.) R.H. Zander;HUMAN_OBSERVATION;42.2375;3.220833333
43777;Tortula acaulon (With.) R.H. Zander;HUMAN_OBSERVATION;42.2375;3.220833333
46256;Plasteurhynchium meridionale (Schimp.) M.Fleisch.;HUMAN_OBSERVATION;42.2375;3.220833333
46277;Plasteurhynchium meridionale (Schimp.) M.Fleisch.;HUMAN_OBSERVATION;42.2375;3.220833333
46307;Plasteurhynchium meridionale (Schimp.) M.Fleisch.;HUMAN_OBSERVATION;42.2375;3.220833333
47320;Tortula protobryoides R.H. Zander;HUMAN_OBSERVATION;42.2375;3.220833333
51072;Scleropodium touretii (Brid.) L.F.Koch ;HUMAN_OBSERVATION;42.2375;3.220833333
51084;Scleropodium touretii (Brid.) L.F.Koch ;HUMAN_OBSERVATION;42.2375;3.220833333
51324;Scorpiurium circinatum (Bruch) M.Fleisch. & Loeske ;HUMAN_OBSERVATION;42.2375;3.220833333
53697;Tortella flavovirens (Bruch) Broth.;HUMAN_OBSERVATION;42.2375;3.220833333
53794;Tortella nitida (Lindb.) Broth.;HUMAN_OBSERVATION;42.2375;3.220833333
54036;Tortella nitida (Lindb.) Broth.;HUMAN_OBSERVATION;42.2375;3.220833333
54791;Tortula atrovirens (Sm.) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
54833;Tortula canescens Mont. ;HUMAN_OBSERVATION;42.2375;3.220833333
53822;Tortula cuneifolia (Dicks.) Turner;HUMAN_OBSERVATION;42.2375;3.220833333
54115;Tortula muralis Hedw.;HUMAN_OBSERVATION;42.2375;3.220833333
54369;Trichostomum crispulum Bruch;HUMAN_OBSERVATION;42.2375;3.220833333
54872;Pottiopsis caespitosa (Bruch ex Brid.) Blockeel & A.J.E. Sm.;HUMAN_OBSERVATION;42.2375;3.220833333
54927;Weissia controversa Hedw.;HUMAN_OBSERVATION;42.2375;3.220833333
29522;Aschisma carniolicum (F.Weber & D.Mohr) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
54415;Trichostomum brachydontium Bruch;HUMAN_OBSERVATION;42.2375;3.220833333
53396;Syntrichia papillosa (Wilson) Jur. ;HUMAN_OBSERVATION;42.2375;3.220833333
37833;Ephemerum serratum (Hedw.) Hampe;HUMAN_OBSERVATION;42.2375;3.220833333
43770;Tortula acaulon (With.) R.H. Zander;HUMAN_OBSERVATION;42.2375;3.220833333
37843;Ephemerum minutissimum Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
37871;Ephemerum serratum (Hedw.) Hampe;HUMAN_OBSERVATION;42.2375;3.220833333
51264;Scorpiurium circinatum (Bruch) M.Fleisch. & Loeske ;HUMAN_OBSERVATION;42.2375;3.220833333
28805;Aloina aloides (Koch ex Schultz) Kindb.;HUMAN_OBSERVATION;42.2375;3.220833333
29490;Archidium alternifolium (Hedw.) Mitt.;HUMAN_OBSERVATION;42.2375;3.220833333
28464;Aloina ambigua (Bruch & Schimp.) Limpr.;HUMAN_OBSERVATION;42.2375;3.220833333
29894;Bartramia aprica Müll. Hall.;HUMAN_OBSERVATION;42.2375;3.220833333
32896;Bryum gemmilucens R.Wilczek & Demaret;HUMAN_OBSERVATION;42.2375;3.220833333
32359;Ptychostomum torquescens (Bruch & Schimp.) Ros & Mazimpaka;HUMAN_OBSERVATION;42.2375;3.220833333
35137;Didymodon luridus Hornsch.;HUMAN_OBSERVATION;42.2375;3.220833333
35982;Didymodon vinealis (Brid.) R.H.Zander ;HUMAN_OBSERVATION;42.2375;3.220833333
37633;Grimmia laevigata (Brid.) Brid.;HUMAN_OBSERVATION;42.2375;3.220833333
42946;Microbryum starckeanum (Hedw.) R.H.Zander;HUMAN_OBSERVATION;42.2375;3.220833333
43432;Tortula acaulon (With.) R.H. Zander;HUMAN_OBSERVATION;42.2375;3.220833333
29538;Aschisma cuynetii (Bizot & R.B.Pierrot) J.Guerra & M.J.Cano;HUMAN_OBSERVATION;42.2375;3.220833333
46255;Plasteurhynchium meridionale (Schimp.) M.Fleisch.;HUMAN_OBSERVATION;42.2375;3.220833333
47358;Tortula protobryoides R.H. Zander;HUMAN_OBSERVATION;42.2375;3.220833333
50422;Scleropodium touretii (Brid.) L.F.Koch ;HUMAN_OBSERVATION;42.2375;3.220833333
50751;Scorpiurium circinatum (Bruch) M.Fleisch. & Loeske ;HUMAN_OBSERVATION;42.2375;3.220833333
53627;Tortella flavovirens (Bruch) Broth.;HUMAN_OBSERVATION;42.2375;3.220833333
52467;Tortella nitida (Lindb.) Broth.;HUMAN_OBSERVATION;42.2375;3.220833333
54814;Tortula atrovirens (Sm.) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
54860;Tortula canescens Mont. ;HUMAN_OBSERVATION;42.2375;3.220833333
53821;Tortula cuneifolia (Dicks.) Turner;HUMAN_OBSERVATION;42.2375;3.220833333
54880;Tortula muralis Hedw.;HUMAN_OBSERVATION;42.2375;3.220833333
54889;Tortula muralis Hedw.;HUMAN_OBSERVATION;42.2375;3.220833333
54295;Trichostomum brachydontium Bruch;HUMAN_OBSERVATION;42.2375;3.220833333
55055;Trichostomum crispulum Bruch;HUMAN_OBSERVATION;42.2375;3.220833333
55165;Weissia condensa (Voit) Lindb.;HUMAN_OBSERVATION;42.2375;3.220833333
54514;Weissia controversa Hedw.;HUMAN_OBSERVATION;42.2375;3.220833333
37071;Entosthodon convexus (Spruce) Brugués;HUMAN_OBSERVATION;42.2375;3.220833333
65368;Weissia controversa Hedw.;PRESERVED_SPECIMEN;42.25416667;3.279166667
65411;Fissidens ovatifolius R.Ruthe;PRESERVED_SPECIMEN;42.25416667;3.279166667
65510;Fontinalis hypnoides C. Hartm.;PRESERVED_SPECIMEN;42.25416667;3.279166667
65422;Grimmia laevigata (Brid.) Brid.;PRESERVED_SPECIMEN;42.25416667;3.279166667
65331;Rhynchostegium megapolitanum (Blandow ex F.Weber & D.Mohr) Schimp.;PRESERVED_SPECIMEN;42.25416667;3.279166667
78233;Fontinalis antipyretica Hedw.;PRESERVED_SPECIMEN;42.31890581;3.315565711
78232;Fontinalis hypnoides C. Hartm.;PRESERVED_SPECIMEN;42.31890581;3.315565711
78613;Fontinalis antipyretica Hedw.;PRESERVED_SPECIMEN;42.31890581;3.315565711
79041;Archidium alternifolium (Hedw.) Mitt.;PRESERVED_SPECIMEN;42.31890581;3.315565711
78620;Pleuridium acuminatum Lindb. ;PRESERVED_SPECIMEN;42.31890581;3.315565711
66009;Cheilothela chloropus (Brid.) Broth.;PRESERVED_SPECIMEN;39.93;3.94
20483;Trichostomum crispulum Bruch;PRESERVED_SPECIMEN;40.06;4.06
